730,0.67,195,1.0
730,0.67,210,1.0
730,0.67,225,1.0
730,0.67,240,1.0
730,0.7,165,1.0
730,0.7,180,1.0
730,0.7,195,1.0
730,0.7,210,1.0
730,0.7,225,1.0
730,0.7,240,1.0
730,0.73,165,1.0
730,0.73,180,1.0
730,0.73,195,1.0
730,0.73,210,1.0
730,0.73,225,1.0
730,0.73,240,1.0
740,0.64,165,1.0
740,0.64,180,1.0
740,0.64,195,1.0
740,0.64,210,1.0
740,0.64,225,1.0
740,0.64,240,1.0
740,0.67,165,1.0
740,0.67,180,1.0
740,0.67,195,1.0
740,0.67,210,1.0
740,0.67,225,1.0
740,0.67,240,1.0
740,0.7,165,1.0
740,0.7,180,1.0
740,0.7,195,1.0
740,0.7,210,1.0
740,0.7,225,1.0
740,0.7,240,1.0
740,0.73,165,1.0
740,0.73,180,1.0
740,0.73,195,1.0
740,0.73,210,1.0
740,0.73,225,1.0
740,0.73,240,1.0
750,0.64,165,1.0
750,0.64,180,1.0
750,0.64,195,1.0
750,0.64,210,1.0
750,0.64,225,1.0
750,0.64,240,1.0
750,0.67,165,1.0
750,0.67,180,1.0
750,0.67,195,1.0
750,0.67,210,1.0
750,0.67,225,1.0
750,0.67,240,1.0
750,0.7,165,1.0
750,0.7,180,1.0
750,0.7,195,1.0
750,0.7,210,1.0
750,0.7,225,1.0
750,0.7,240,1.0
750,0.73,165,1.0
750,0.73,180,1.0
750,0.73,195,1.0
750,0.73,210,1.0
750,0.73,225,1.0
750,0.73,240,1.0
