Unnamed: 0,n_filters_time,filter_time_length,n_filters_spat,pool_time_length,pool_time_stride,drop_prob,learning_rate_range,decay_range,accuracy
49,31,22,32,55,13,0.4,0.0925,0.000675,0.3600464136847579
50,53,33,48,65,25,0.6000000000000001,0.0425,0.0007875,0.5164258472414409
51,52,26,26,64,24,0.8,0.0725,0.0005625,0.1580180210450697
52,48,28,53,52,27,0.7000000000000002,0.0825,0.0005625,0.3172043030409564
53,33,19,44,77,27,0.8,0.0325,0.0007875,0.3882809111296439
54,53,21,34,71,21,0.7000000000000002,0.0225,0.0001125,0.316067384691306
55,48,13,35,80,18,0.6000000000000001,0.0425,0.0007875,0.2333782556614546
56,48,34,48,70,10,0.2,0.0125,0.000675,0.7143725637412053
57,33,35,49,66,20,0.2,0.0625,0.0007875,0.5479000005771564
58,39,29,34,55,23,0.5,0.0525,0.0009,0.5273814025816287
59,40,33,40,79,20,0.2,0.0325,0.0007875,0.6431096915933859
60,51,17,43,69,28,0.2,0.0425,0.0005625,0.4995173302170745
61,49,16,51,70,25,0.8,0.0525,0.000225,0.1869121039457826
62,39,14,36,73,22,0.2,0.0625,0.00045,0.5523885719790543
63,53,34,49,79,24,0.3,0.0825,0.000225,0.4874556229572574
64,38,26,49,61,19,0.3,0.0825,0.0005625,0.3701532067058551
65,42,22,51,52,10,0.2,0.0325,0.0007875,0.5089756805856412
66,35,20,29,69,29,0.5,0.0425,0.0001125,0.458182070493828
67,49,27,31,59,19,0.2,0.0625,0.000225,0.4606067295932237
68,47,14,28,59,27,0.6000000000000001,0.0325,0.000225,0.3778080265355845
69,27,31,37,60,20,0.8,0.0625,0.000675,0.1030950233497293
70,29,20,39,75,21,0.4,0.0425,0.000225,0.561019603158876
71,38,35,45,50,13,0.6000000000000001,0.0325,0.0003375,0.442106855269296
72,51,15,28,73,20,0.3,0.0525,0.0009,0.5672450023269463
73,47,25,45,82,17,0.5,0.0225,0.0003375,0.6578143360099306
74,34,11,37,79,25,0.6000000000000001,0.0625,0.0,0.3808996963973248
75,46,22,48,70,28,0.2,0.0625,0.00045,0.5948365404391636
76,49,16,28,63,14,0.8,0.0425,0.000225,0.2628812467695619
77,32,27,42,77,27,0.7000000000000002,0.0125,0.0001125,0.5173763205160501
78,46,11,34,70,24,0.6000000000000001,0.0425,0.0,0.3533862502829309
79,48,12,42,64,24,0.8,0.0825,0.0003375,0.2366115275836769
80,26,23,47,69,12,0.4,0.0825,0.000225,0.4699900980057555
81,39,27,40,70,20,0.3,0.0825,0.0003375,0.4392464142352479
82,43,20,51,63,11,0.4,0.0425,0.0,0.5464427335824746
83,50,18,39,50,23,0.3,0.0425,0.0005625,0.4871032309838112
84,30,19,29,55,24,0.4,0.0225,0.0001125,0.5918820428305489
85,25,31,36,69,16,0.3,0.0125,0.0,0.696896323693777
86,35,17,43,79,25,0.3,0.0225,0.0,0.6153972394462579
87,31,20,31,79,21,0.7000000000000002,0.0925,0.0003375,0.3763658460709398
88,46,17,48,75,12,0.6000000000000001,0.0625,0.00045,0.5060044913576537
89,45,15,32,70,13,0.6000000000000001,0.0225,0.000675,0.3866507703947392
90,48,25,41,50,18,0.4,0.0425,0.0001125,0.429928512484118
91,29,31,40,65,24,0.5,0.0625,0.0003375,0.471607765545317
92,46,17,34,53,12,0.7000000000000002,0.0325,0.0,0.3214492154795542
93,43,11,46,65,27,0.4,0.0525,0.0005625,0.376936367037263
94,42,15,27,74,20,0.8,0.0425,0.0,0.2096246270270938
95,29,33,51,61,27,0.5,0.0525,0.00045,0.4747988566356825
96,36,27,39,76,26,0.4,0.0225,0.000225,0.6586889458906181
97,53,20,33,57,26,0.4,0.0125,0.0001125,0.633814815496318
98,29,19,47,64,28,0.7000000000000002,0.0725,0.0,0.2094932912381199
99,47,12,40,59,23,0.8,0.0725,0.0009,0.2616374632638073
100,27,27,49,74,29,0.6000000000000001,0.0925,0.0,0.5077001810789948
0,40,25,40,75,15,0.5,0.0625,0.0,0.66872591
1,43,35,53,57,29,0.6000000000000001,0.0125,0.0005625,0.5523062434125984
2,43,34,29,66,23,0.3,0.0425,0.0005625,0.5110849620560974
3,41,30,28,51,12,0.5,0.0225,0.00045,0.5171471143767009
4,35,12,50,80,16,0.8,0.0425,0.0,0.3515045458340673
5,48,33,49,56,19,0.3,0.0125,0.000225,0.6356126059372088
6,48,25,27,67,15,0.5,0.0225,0.000225,0.5540895220171597
7,44,30,39,68,16,0.8,0.0625,0.0007875,0.2303852616645444
8,53,19,40,69,27,0.6000000000000001,0.0825,0.000675,0.2789834474621486
9,30,26,43,56,16,0.4,0.0825,0.000675,0.2728644223663341
10,30,16,39,82,29,0.8,0.0925,0.000225,0.3236019729899828
11,31,10,50,79,22,0.6000000000000001,0.0525,0.00045,0.2809305702077735
12,54,21,28,82,13,0.7000000000000002,0.0625,0.000675,0.3621159771471629
13,35,34,40,59,21,0.2,0.0425,0.0003375,0.5761523413504254
14,53,25,43,56,25,0.4,0.0525,0.00045,0.4585707595603788
15,34,34,30,57,13,0.7000000000000002,0.0425,0.0007875,0.3401032382624856
16,53,10,46,54,17,0.7000000000000002,0.0825,0.0007875,0.3083936257091002
17,52,28,38,51,23,0.8,0.0525,0.0001125,0.2403863617485894
18,51,13,29,79,17,0.2,0.0325,0.000225,0.6563239600461762
19,35,17,45,81,17,0.6000000000000001,0.0125,0.0003375,0.5063884722351978
20,46,10,37,50,25,0.6000000000000001,0.0725,0.000675,0.3761066906713904
21,37,30,48,68,26,0.8,0.0525,0.0005625,0.3526266160062383
22,34,21,34,58,27,0.6000000000000001,0.0425,0.000675,0.4528752930331537
23,39,34,53,81,24,0.3,0.0525,0.000225,0.6488768776499262
24,48,16,36,66,21,0.5,0.0225,0.00045,0.3924523094028207
25,47,11,32,60,25,0.6000000000000001,0.0825,0.0,0.4112830166836961
26,38,24,40,53,14,0.7000000000000002,0.0225,0.0,0.4236435256747422
27,35,18,46,66,11,0.7000000000000002,0.0925,0.00045,0.1402922059674571
28,48,25,49,55,22,0.5,0.0625,0.00045,0.4355677072137401
29,30,32,38,64,18,0.3,0.0825,0.0007875,0.4475056839065992
30,43,30,33,81,27,0.8,0.0125,0.000675,0.4145445448384794
31,30,23,25,56,19,0.6000000000000001,0.0325,0.0003375,0.3734384249825909
32,33,34,29,70,15,0.7000000000000002,0.0225,0.000675,0.4039486362497486
33,49,27,46,75,11,0.3,0.0125,0.0001125,0.6024020191338725
34,49,12,47,54,26,0.4,0.0425,0.0,0.4088543391488423
35,41,27,39,55,17,0.5,0.0525,0.000225,0.4621223231326128
36,53,11,46,74,28,0.3,0.0525,0.000675,0.4017146019739595
37,26,33,43,67,16,0.3,0.0425,0.000225,0.6117719578006139
38,43,25,49,76,11,0.2,0.0925,0.00045,0.4026091315209273
39,53,23,25,81,20,0.3,0.0625,0.0003375,0.5106987759931876
40,34,31,32,67,23,0.6000000000000001,0.0225,0.0007875,0.4625439718205931
41,48,24,42,54,23,0.6000000000000001,0.0525,0.0007875,0.4720311017304026
42,34,24,53,74,22,0.4,0.0425,0.000675,0.5889196036792465
43,49,15,39,54,27,0.6000000000000001,0.0825,0.0001125,0.2808978014515943
44,45,28,29,78,18,0.6000000000000001,0.0725,0.000225,0.4472956004334394
45,33,11,37,70,25,0.8,0.0225,0.0001125,0.2652072711761732
46,26,15,34,74,12,0.2,0.0225,0.00045,0.5805093144073483
47,38,20,43,56,19,0.4,0.0425,0.0009,0.423521203772371
48,37,27,34,60,24,0.7000000000000002,0.0725,0.000675,0.190168260687101
49,38,24,39,80,16,0.2,0.0725,0.000675,0.5802516651929727
50,36,22,29,68,20,0.5,0.0625,0.0005625,0.296587843179463
51,49,28,52,61,16,0.3,0.0225,0.0007875,0.5135997755941263
52,26,34,34,79,10,0.6000000000000001,0.0525,0.0009,0.5853787860980759
53,48,18,52,68,12,0.5,0.0325,0.00045,0.5330007221440453
54,50,15,41,57,16,0.2,0.0825,0.0003375,0.3845049858159286
55,38,10,27,73,23,0.6000000000000001,0.0625,0.0005625,0.2922458777651127
56,30,23,28,64,16,0.7000000000000002,0.0925,0.000675,0.3324251067125617
57,32,16,35,62,21,0.5,0.0325,0.0,0.3934789143807803
58,28,30,28,51,15,0.5,0.0925,0.0009,0.4139584003395576
59,30,13,33,78,18,0.5,0.0125,0.00045,0.5412922799387065
60,46,26,47,72,25,0.7000000000000002,0.0825,0.0009,0.4026184531213806
61,25,22,26,51,16,0.4,0.0125,0.0007875,0.4823613018520003
62,30,32,51,71,18,0.4,0.0825,0.00045,0.4853039253005329
63,28,19,28,64,20,0.4,0.0425,0.0003375,0.5374157782659251
64,36,22,42,72,24,0.5,0.0725,0.0009,0.5038227933157066
65,29,28,45,65,24,0.5,0.0825,0.0007875,0.5334244365175725
66,30,17,51,76,10,0.2,0.0425,0.0,0.6181074839370543
67,50,23,40,60,22,0.2,0.0425,0.0005625,0.6083062815262842
68,30,16,29,53,15,0.3,0.0625,0.0005625,0.5415275518446784
69,43,33,44,75,15,0.6000000000000001,0.0425,0.0,0.5583921454604194
70,36,11,52,64,19,0.7000000000000002,0.0925,0.0009,0.2977585509550626
71,51,33,50,60,23,0.3,0.0825,0.0009,0.448563156542128
72,49,30,25,60,28,0.7000000000000002,0.0525,0.000225,0.3441190158052073
73,41,31,49,77,10,0.2,0.0125,0.0001125,0.6375303385232853
74,30,13,26,57,19,0.8,0.0825,0.00045,0.2102684704940554
75,53,15,52,71,15,0.3,0.0225,0.0001125,0.7315484559227192
76,51,32,35,64,22,0.6000000000000001,0.0925,0.00045,0.3664954189289875
77,33,14,53,77,15,0.6000000000000001,0.0325,0.0,0.5525518418549243
78,47,27,31,73,10,0.4,0.0625,0.000225,0.2776591172697111
79,25,14,37,52,13,0.7000000000000002,0.0625,0.0003375,0.3177850505024907
80,49,33,48,56,12,0.4,0.0225,0.0001125,0.504671702932066
81,48,31,42,82,11,0.4,0.0425,0.0009,0.5705954139832198
82,28,22,32,73,26,0.5,0.0225,0.000225,0.5683499549867341
83,45,20,38,51,22,0.7000000000000002,0.0425,0.0001125,0.3480740558589264
84,36,27,30,64,11,0.5,0.0325,0.000225,0.6283427640448466
85,50,16,48,58,25,0.5,0.0625,0.00045,0.4088246551301242
86,43,10,44,66,20,0.5,0.0225,0.0007875,0.6438525977623701
87,25,22,53,75,13,0.7000000000000002,0.0825,0.0007875,0.2318748232540846
88,36,11,53,82,10,0.7000000000000002,0.0625,0.0003375,0.2883807362194203
89,32,13,30,52,14,0.7000000000000002,0.0625,0.0009,0.3354417117409731
90,47,29,32,63,16,0.7000000000000002,0.0925,0.0005625,0.4069619914861191
91,30,28,47,60,29,0.4,0.0525,0.0003375,0.5220317405054488
92,47,10,32,74,10,0.4,0.0225,0.00045,0.6026625552787968
93,39,11,33,73,15,0.8,0.0525,0.000225,0.2574244319689651
94,38,18,36,74,25,0.7000000000000002,0.0125,0.0005625,0.4431355178106609
95,34,35,38,59,27,0.6000000000000001,0.0625,0.0005625,0.4950513476604914
96,36,14,35,53,24,0.4,0.0525,0.000225,0.3551633119832203
97,54,29,27,74,19,0.8,0.0225,0.0003375,0.221724874562702
98,48,35,42,58,13,0.2,0.0625,0.000675,0.4648617618014714
99,27,13,52,55,13,0.7000000000000002,0.0625,0.0,0.2393292552934027
100,35,13,31,57,19,0.4,0.0125,0.0007875,0.6017910690221103
0,40,25,40,75,15,0.5,0.0625,0.0,0.66872591
1,42,29,39,74,23,0.7000000000000002,0.0125,0.000675,0.5028610804441329
2,50,28,39,54,10,0.4,0.0425,0.0003375,0.3954926340599638
3,33,23,28,81,13,0.2,0.0825,0.0007875,0.4531493337596724
4,31,10,48,50,14,0.3,0.0725,0.0,0.3654274295476685
5,46,30,46,82,27,0.8,0.0325,0.0003375,0.3786997507073905
6,50,35,33,62,15,0.5,0.0325,0.0003375,0.3774484247214763
7,45,28,27,81,22,0.6000000000000001,0.0125,0.0009,0.5869553476969328
8,49,17,41,67,26,0.5,0.0125,0.0001125,0.4396086862534145
9,45,14,31,82,20,0.7000000000000002,0.0625,0.0009,0.2820507685495189
10,52,12,40,67,22,0.2,0.0825,0.000225,0.3845499994158663
11,31,29,26,65,21,0.7000000000000002,0.0825,0.0009,0.2532415194042726
12,34,24,50,67,11,0.4,0.0325,0.00045,0.6151834277687903
13,50,33,37,72,10,0.4,0.0125,0.000225,0.6622942099697492
14,35,25,47,77,18,0.7000000000000002,0.0925,0.0005625,0.4091976194737292
15,35,32,37,55,18,0.8,0.0925,0.0005625,0.1320443468776317
16,27,10,49,57,15,0.6000000000000001,0.0825,0.0009,0.3532100759039687
17,54,16,38,60,29,0.4,0.0125,0.0,0.5940229290411674
18,46,24,43,71,21,0.2,0.0825,0.00045,0.426632991951081
19,43,29,53,67,25,0.4,0.0725,0.00045,0.3979952545289416
20,45,10,41,52,16,0.8,0.0925,0.0007875,0.1999381121974239
21,26,33,49,79,22,0.5,0.0825,0.0007875,0.4802953295978485
22,27,23,36,60,10,0.7000000000000002,0.0825,0.0,0.3378319684421069
23,41,30,39,81,21,0.2,0.0225,0.0001125,0.7663262973275521
24,45,14,40,58,13,0.6000000000000001,0.0125,0.0007875,0.5218369770539296
25,31,10,41,67,11,0.7000000000000002,0.0825,0.0007875,0.310420163191741
26,28,17,26,53,23,0.4,0.0225,0.0005625,0.5025952122249914
27,34,27,27,68,23,0.2,0.0225,0.000225,0.4953324768218666
28,46,19,27,75,12,0.8,0.0925,0.00045,0.2835345082511502
29,45,18,30,66,14,0.5,0.0725,0.0,0.3699723424507281
30,29,12,36,65,19,0.3,0.0925,0.000675,0.2718839980893129
31,36,31,41,53,29,0.4,0.0225,0.00045,0.4504199801019954
32,33,29,30,71,19,0.3,0.0225,0.00045,0.676505721356189
33,35,20,47,58,26,0.6000000000000001,0.0425,0.0005625,0.584354495016133
34,29,24,53,60,17,0.7000000000000002,0.0925,0.0009,0.2786473217010187
35,38,16,49,76,26,0.5,0.0325,0.0003375,0.5156107940606468
36,41,33,47,73,23,0.8,0.0625,0.000225,0.3249061307295815
37,49,12,44,73,24,0.3,0.0525,0.000675,0.4048005972702273
38,42,33,26,56,16,0.6000000000000001,0.0825,0.0001125,0.23685768771442
39,45,14,32,70,18,0.3,0.0825,0.0005625,0.3717119183683928
40,53,16,38,73,18,0.3,0.0125,0.0001125,0.6867058513075784
41,38,19,39,77,25,0.8,0.0825,0.00045,0.2782765216562801
42,52,29,26,60,11,0.4,0.0525,0.0009,0.4513212696123279
43,47,29,30,62,25,0.6000000000000001,0.0225,0.0003375,0.482692983528027
44,32,29,27,54,10,0.3,0.0425,0.000225,0.5388425467103658
45,44,34,29,56,10,0.5,0.0625,0.0007875,0.4234593709774717
46,40,22,47,51,17,0.3,0.0825,0.00045,0.3808518083008043
47,25,28,51,79,15,0.3,0.0125,0.000225,0.7494277516233067
48,51,31,34,71,15,0.2,0.0125,0.0001125,0.6759896597370081
49,47,33,40,64,12,0.3,0.0625,0.0,0.3642612732987103
50,31,16,31,70,24,0.6000000000000001,0.0325,0.0001125,0.2503484679795129
51,30,26,49,82,13,0.7000000000000002,0.0625,0.0005625,0.4791513845080357
52,29,10,31,51,15,0.7000000000000002,0.0425,0.000675,0.3189388841167727
53,45,22,31,54,11,0.5,0.0125,0.0001125,0.406202194009891
54,53,32,46,75,12,0.8,0.0525,0.0001125,0.3313414744043973
55,53,18,46,53,27,0.6000000000000001,0.0325,0.0,0.4067373601084758
56,25,34,26,77,17,0.6000000000000001,0.0425,0.0003375,0.4963820111079197
57,47,17,49,82,10,0.2,0.0825,0.00045,0.4356978554269735
58,53,27,45,52,27,0.3,0.0325,0.0007875,0.5481376492097677
59,34,33,29,74,24,0.2,0.0825,0.0009,0.5197348273461763
60,54,22,46,51,15,0.3,0.0925,0.0003375,0.2311850639018665
61,31,24,34,60,17,0.2,0.0225,0.0005625,0.6390247092303732
62,25,24,43,50,16,0.5,0.0325,0.000225,0.4818096867536463
63,28,34,49,76,22,0.8,0.0525,0.0,0.4008539782199674
64,46,24,27,58,24,0.2,0.0925,0.000225,0.3502792380335409
65,48,32,50,60,27,0.6000000000000001,0.0625,0.000675,0.5049123012436194
66,27,14,49,53,17,0.6000000000000001,0.0325,0.000225,0.4731977063825054
67,33,20,49,59,17,0.7000000000000002,0.0525,0.0001125,0.4747800946395708
68,47,17,48,63,12,0.6000000000000001,0.0625,0.000225,0.3421646929054975
69,53,18,35,76,27,0.2,0.0125,0.0007875,0.6686469187847006
70,39,34,51,72,10,0.8,0.0425,0.0001125,0.3558676483087533
71,37,11,45,82,15,0.5,0.0225,0.00045,0.5883632490893538
72,32,33,49,66,20,0.3,0.0625,0.0,0.5557629433189991
73,31,25,48,75,23,0.2,0.0425,0.000225,0.5353996632462316
74,49,34,39,53,10,0.8,0.0225,0.0009,0.2636023043773176
75,37,22,40,61,19,0.5,0.0825,0.0005625,0.493115279419392
76,40,23,50,76,18,0.3,0.0325,0.0007875,0.5592343777972406
77,53,10,46,76,14,0.3,0.0925,0.0009,0.2277024480615518
78,50,29,49,75,11,0.7000000000000002,0.0525,0.0007875,0.362472219253931
79,26,29,28,62,22,0.2,0.0325,0.0007875,0.5138331849324276
80,53,27,44,69,14,0.2,0.0425,0.000675,0.3650039205118578
81,44,31,41,75,19,0.3,0.0425,0.000225,0.6785831040446508
82,43,17,30,77,16,0.3,0.0125,0.000225,0.5031346664485595
83,43,10,52,52,15,0.2,0.0925,0.00045,0.2655325465552907
84,43,21,53,82,20,0.8,0.0225,0.0,0.3566493680035046
85,39,28,38,71,20,0.3,0.0325,0.0009,0.6450768251973303
86,49,28,52,54,13,0.5,0.0425,0.0005625,0.363556969269994
87,41,31,51,57,26,0.6000000000000001,0.0525,0.000675,0.4274781408733864
88,41,34,29,56,23,0.3,0.0425,0.0001125,0.4470273548092563
89,31,34,40,65,20,0.6000000000000001,0.0425,0.0007875,0.5304483521278421
90,50,18,50,75,15,0.7000000000000002,0.0725,0.00045,0.4351881451512621
91,48,28,36,69,26,0.4,0.0525,0.0005625,0.5348988702615748
92,38,27,39,74,24,0.5,0.0825,0.0007875,0.4915885893988583
93,37,14,33,65,21,0.3,0.0325,0.0007875,0.5623761629896836
94,53,32,27,78,11,0.4,0.0825,0.00045,0.5041020163099298
95,48,32,53,73,11,0.8,0.0125,0.0005625,0.4266641636792169
96,37,20,26,58,13,0.6000000000000001,0.0425,0.0001125,0.3637730680597551
97,51,35,33,59,20,0.4,0.0125,0.0007875,0.4695415076287051
98,30,26,37,53,28,0.8,0.0425,0.0009,0.3151457777499779
99,36,23,28,54,14,0.7000000000000002,0.0725,0.0,0.318251089308249
100,26,14,27,78,28,0.7000000000000002,0.0425,0.0001125,0.3964646369472935
0,40,25,40,75,15,0.5,0.0625,0.0,0.66872591
1,52,22,26,74,14,0.8,0.0325,0.0003375,0.1459551003622995
2,29,12,47,78,29,0.3,0.0125,0.0009,0.75881302657833
3,32,31,48,73,22,0.7000000000000002,0.0425,0.0009,0.5434501615060524
4,37,18,33,54,16,0.7000000000000002,0.0925,0.000675,0.2863695501166652
5,34,12,47,79,18,0.8,0.0425,0.00045,0.4104822159889803
6,32,24,37,82,14,0.7000000000000002,0.0725,0.0001125,0.4618421845862855
7,51,26,52,76,13,0.8,0.0325,0.000675,0.3519234687967721
8,53,19,36,71,18,0.8,0.0625,0.0009,0.2919248772059892
9,28,25,27,60,16,0.2,0.0625,0.000225,0.5199827065565336
10,50,28,44,78,10,0.4,0.0825,0.000675,0.4767467697416163
11,45,17,27,81,27,0.5,0.0925,0.0007875,0.4106173775015316
12,25,12,36,62,11,0.8,0.0825,0.000675,0.1386595976032529
13,48,24,51,68,23,0.4,0.0925,0.0005625,0.3951956593136463
14,50,23,31,76,15,0.6000000000000001,0.0325,0.0005625,0.3796961522923984
15,30,30,53,66,26,0.4,0.0725,0.000675,0.6285359118608461
16,50,10,31,70,26,0.4,0.0725,0.0009,0.3094944467513083
17,41,21,26,70,10,0.5,0.0825,0.0003375,0.4459337275896043
18,32,16,40,58,12,0.2,0.0425,0.0,0.4932120756885034
19,51,18,38,75,13,0.6000000000000001,0.0225,0.000225,0.5555281447112211
20,44,23,35,59,29,0.5,0.0125,0.00045,0.4388564905772001
21,27,11,25,65,23,0.6000000000000001,0.0225,0.0001125,0.4625960826503802
22,46,18,32,62,24,0.6000000000000001,0.0225,0.000675,0.4397171449176229
23,38,32,43,50,20,0.5,0.0125,0.0007875,0.5669854906017667
24,34,26,34,66,24,0.5,0.0225,0.0009,0.5181871326048868
25,26,23,25,54,26,0.2,0.0625,0.0001125,0.5752390223412227
26,47,31,30,67,26,0.8,0.0725,0.0005625,0.206853795211448
27,30,20,42,77,19,0.7000000000000002,0.0825,0.0001125,0.386416459507357
28,51,17,47,58,14,0.2,0.0625,0.0007875,0.2813773324977899
29,39,23,49,62,13,0.6000000000000001,0.0225,0.00045,0.4791096189616478
30,54,10,29,58,15,0.5,0.0325,0.000225,0.3703871368132161
31,44,15,31,51,14,0.2,0.0625,0.000675,0.4309779946279386
32,28,32,44,68,22,0.5,0.0225,0.0009,0.5539604674511427
33,33,11,47,59,11,0.7000000000000002,0.0525,0.000675,0.3818541951739405
34,28,32,35,77,18,0.8,0.0125,0.0003375,0.4509070030127607
35,47,21,33,52,10,0.5,0.0325,0.00045,0.4173358290127627
36,32,13,36,82,15,0.4,0.0125,0.000225,0.4974376450452143
37,41,27,49,81,12,0.8,0.0625,0.0001125,0.3430559007038047
38,51,10,42,57,14,0.2,0.0525,0.0005625,0.3293811661829115
39,39,33,32,53,21,0.6000000000000001,0.0325,0.00045,0.5422920602207206
40,48,34,42,80,15,0.3,0.0725,0.000225,0.4382982121789822
41,40,25,30,79,22,0.2,0.0625,0.0005625,0.605557185897691
42,36,24,36,72,29,0.6000000000000001,0.0425,0.00045,0.5841216962577976
43,26,33,46,54,10,0.4,0.0825,0.000225,0.4236881453990186
44,45,11,49,62,10,0.4,0.0725,0.000225,0.4334606335552069
45,30,33,29,79,27,0.6000000000000001,0.0325,0.0,0.5332709571648052
46,53,35,25,68,25,0.2,0.0825,0.0009,0.3092205725716429
47,53,27,53,67,17,0.5,0.0225,0.000225,0.4218500974391694
48,25,20,27,61,21,0.2,0.0225,0.0,0.51445115608405
49,27,27,48,69,17,0.7000000000000002,0.0725,0.0009,0.321106437556256
50,44,12,42,66,15,0.2,0.0325,0.0001125,0.512881071275144
51,35,10,29,57,14,0.8,0.0725,0.0001125,0.2015194305913587
52,39,32,34,54,11,0.5,0.0225,0.000675,0.6277994485448637
53,36,33,40,72,29,0.5,0.0325,0.0003375,0.6647293076867804
54,29,31,53,56,17,0.2,0.0225,0.0007875,0.7095028518243062
55,40,28,39,71,24,0.2,0.0625,0.0007875,0.6122211282796303
56,30,26,26,69,21,0.3,0.0325,0.0007875,0.4443754505709407
57,40,28,39,58,22,0.8,0.0925,0.0001125,0.2536128119156718
58,40,13,39,63,18,0.4,0.0525,0.0003375,0.4187607657373804
59,30,35,53,60,27,0.8,0.0625,0.0007875,0.2778285748436762
60,51,10,25,75,21,0.2,0.0525,0.0009,0.4015222643781159
61,42,11,32,65,11,0.3,0.0825,0.0005625,0.3008293539140525
62,50,15,25,73,26,0.2,0.0625,0.000675,0.3873668783317587
63,43,32,38,52,25,0.3,0.0225,0.0003375,0.6799708608721516
64,54,30,52,70,16,0.5,0.0125,0.0,0.5404125032700637
65,47,14,42,61,14,0.5,0.0125,0.0005625,0.4884139719325017
66,54,17,45,82,16,0.5,0.0725,0.0001125,0.3196098550608795
67,29,32,44,82,18,0.3,0.0525,0.00045,0.6156746773016645
68,54,31,40,53,10,0.4,0.0325,0.0001125,0.4992059356655513
69,32,24,48,72,18,0.3,0.0425,0.0009,0.5808675700024478
70,27,24,28,62,11,0.7000000000000002,0.0525,0.0003375,0.3764769429905372
71,48,31,32,60,12,0.6000000000000001,0.0725,0.0,0.4151545460629762
72,30,28,30,76,15,0.8,0.0225,0.0005625,0.3288416012627149
73,37,30,44,53,23,0.2,0.0125,0.0,0.7166074795642411
74,53,34,39,69,18,0.3,0.0525,0.0,0.5683142766422445
75,32,23,28,73,24,0.7000000000000002,0.0525,0.00045,0.4078691050846339
76,31,32,45,79,29,0.7000000000000002,0.0625,0.000225,0.5226958123061589
77,36,19,35,68,20,0.3,0.0125,0.0001125,0.6750558860641376
78,36,28,46,79,15,0.3,0.0925,0.0003375,0.433337480629794
79,50,24,39,81,26,0.4,0.0625,0.000675,0.5498427083986257
80,46,31,46,77,16,0.4,0.0525,0.0,0.5744641167043442
81,50,20,44,73,10,0.8,0.0825,0.000225,0.3218113759401238
82,45,34,33,68,23,0.4,0.0325,0.00045,0.5332898521866779
83,44,19,38,75,26,0.6000000000000001,0.0425,0.0009,0.4651711600417089
84,37,17,48,59,26,0.2,0.0825,0.0007875,0.2564152723488639
85,29,17,38,64,12,0.8,0.0825,0.0009,0.2819210755297024
86,42,20,46,82,24,0.4,0.0725,0.0007875,0.639088533156059
87,28,15,29,70,16,0.6000000000000001,0.0525,0.0007875,0.2444185401493178
88,28,14,52,73,11,0.8,0.0525,0.0,0.3999975956371766
89,29,15,32,52,17,0.8,0.0625,0.000225,0.2588767247886986
90,43,23,43,64,27,0.5,0.0125,0.000225,0.4894255909607708
91,47,31,51,60,17,0.7000000000000002,0.0625,0.0,0.3741234897925556
92,33,25,36,53,26,0.8,0.0425,0.0007875,0.2897401060224855
93,54,19,30,57,23,0.3,0.0825,0.0003375,0.3237747489860688
94,51,19,32,65,16,0.5,0.0925,0.0001125,0.3464890926504041
95,44,33,45,57,21,0.6000000000000001,0.0425,0.000225,0.334798086124009
96,49,25,31,53,29,0.6000000000000001,0.0425,0.0003375,0.4454448270736848
97,44,13,44,76,16,0.4,0.0825,0.0005625,0.3486127979785951
98,45,35,37,74,14,0.7000000000000002,0.0825,0.0009,0.4184439342344657
99,45,26,42,80,13,0.5,0.0725,0.0007875,0.5194237241449408
100,49,33,31,67,10,0.8,0.0825,0.000225,0.08247234868868851
0,40,25,40,75,15,0.5,0.0625,0.0,0.66872591
1,39,13,28,53,28,0.6000000000000001,0.0125,0.0001125,0.4931215718816735
2,52,10,25,73,22,0.7000000000000002,0.0925,0.0003375,0.2882851396824558
3,39,14,35,68,11,0.3,0.0225,0.00045,0.5106121218441868
4,45,17,33,61,26,0.2,0.0225,0.0003375,0.61604473524809
5,43,20,50,70,25,0.2,0.0725,0.000225,0.3578553397867772
6,52,19,47,53,27,0.4,0.0425,0.0007875,0.4392301882868754
7,50,30,27,72,24,0.2,0.0825,0.000225,0.4127730437585469
